DATE,RATE
8/11/2010,46.625069
8/10/2010,46.367525
8/9/2010,46.108832
8/8/2010,46.102129
8/7/2010,46.102129
8/6/2010,46.067271
8/5/2010,46.127627
8/4/2010,46.095182
8/3/2010,46.139632
8/2/2010,46.132869
8/1/2010,46.400775
7/31/2010,46.400775
7/30/2010,46.383612
7/29/2010,46.534565
7/28/2010,46.751917
7/27/2010,46.522122
7/26/2010,47.017534
7/25/2010,46.920982
7/24/2010,46.920982
7/23/2010,46.918643
7/22/2010,47.103361
7/21/2010,47.165178
7/20/2010,47.28404
7/19/2010,47.102064
7/18/2010,46.997312
7/17/2010,46.997312
7/16/2010,46.825771
7/15/2010,46.583136
7/14/2010,46.710539
7/13/2010,46.803547
7/12/2010,46.762927
7/11/2010,46.669899
7/10/2010,46.669899
7/9/2010,46.665082
7/8/2010,46.862273
7/7/2010,46.974649
7/6/2010,46.806546
7/5/2010,46.781482
7/4/2010,46.679469
7/3/2010,46.622016
7/2/2010,46.675257
7/1/2010,46.61672
6/30/2010,46.483316
6/29/2010,46.501659
6/28/2010,46.224932
6/27/2010,46.328261
6/26/2010,46.328261
6/25/2010,46.32448
6/24/2010,46.4586
6/23/2010,46.217377
6/22/2010,46.093484
6/21/2010,45.723723
6/20/2010,46.032675
6/19/2010,46.032675
6/18/2010,46.054353
6/17/2010,46.259939
6/16/2010,46.519193
6/15/2010,46.457127
6/14/2010,46.469459
6/13/2010,46.811494
6/12/2010,46.811494
6/11/2010,46.805517
6/10/2010,46.863189
6/9/2010,47.009162
6/8/2010,46.890612
6/7/2010,47.111354
6/6/2010,47.183335
6/5/2010,47.183335
6/4/2010,46.961084
6/3/2010,46.627893
6/2/2010,46.893088
6/1/2010,47.099108
5/31/2010,46.420016
5/30/2010,46.548641
5/29/2010,46.548641
5/28/2010,46.412263
5/27/2010,46.771935
5/26/2010,47.225472
5/25/2010,47.475241
5/24/2010,46.950297
5/23/2010,46.919437
5/22/2010,46.919437
5/21/2010,46.921435
5/20/2010,46.854689
5/19/2010,46.309242
5/18/2010,45.598941
5/17/2010,45.597116
5/16/2010,45.223531
5/15/2010,45.223531
5/14/2010,45.212956
5/13/2010,45.049295
5/12/2010,45.076793
5/11/2010,45.186621
5/10/2010,44.896285
5/9/2010,45.576224
5/8/2010,45.576224
5/7/2010,45.485458
5/6/2010,45.418279
5/5/2010,44.981718
5/4/2010,44.687023
5/3/2010,44.473556
5/2/2010,44.420327
5/1/2010,44.420327
4/30/2010,44.326691
4/29/2010,44.530342
4/28/2010,44.59931
4/27/2010,44.428942
4/26/2010,44.348474
4/25/2010,44.425344
4/24/2010,44.425344
4/23/2010,44.444203
4/22/2010,44.511244
4/21/2010,44.535697
4/20/2010,44.485912
4/19/2010,44.706135
4/18/2010,44.416541
4/17/2010,44.416541
4/16/2010,44.34376
4/15/2010,44.38568
4/14/2010,44.221043
4/13/2010,44.516177
4/12/2010,44.409514
4/11/2010,44.276286
4/10/2010,44.276286
4/9/2010,44.220418
4/8/2010,44.434335
4/7/2010,44.477674
4/6/2010,44.432029
4/5/2010,44.492924
4/4/2010,44.798667
4/3/2010,44.798667
4/2/2010,44.769334
4/1/2010,44.762899
3/31/2010,44.91249
3/30/2010,45.073415
3/29/2010,44.934403
3/28/2010,45.209692
3/27/2010,45.209692
3/26/2010,45.195998
3/25/2010,45.5134
3/24/2010,45.475742
3/23/2010,45.529288
3/22/2010,45.534976
3/21/2010,45.393906
3/20/2010,45.393906
3/19/2010,45.402926
3/18/2010,45.449369
3/17/2010,45.339475
3/16/2010,45.488526
3/15/2010,45.580373
3/14/2010,45.44793
3/13/2010,45.44793
3/12/2010,45.456422
3/11/2010,45.555711
3/10/2010,45.378315
3/9/2010,45.602842
3/8/2010,45.486058
3/7/2010,45.520004
3/6/2010,45.520004
3/5/2010,45.534724
3/4/2010,45.807639
3/3/2010,45.707134
3/2/2010,45.936714
3/1/2010,46.046707
2/28/2010,46.061491
2/27/2010,46.061491
2/26/2010,46.072045
2/25/2010,46.328409
2/24/2010,46.299713
2/23/2010,46.23618
2/22/2010,46.163837
2/21/2010,46.252345
2/20/2010,46.252345
2/19/2010,46.265848
2/18/2010,46.258069
2/17/2010,46.081968
2/16/2010,46.093257
2/15/2010,46.354761
2/14/2010,46.431632
2/13/2010,46.431632
2/12/2010,46.454804
2/11/2010,46.433443
2/10/2010,46.466499
2/9/2010,46.562205
2/8/2010,46.806534
2/7/2010,46.772027
2/6/2010,46.772027
2/5/2010,46.763064
2/4/2010,46.312929
2/3/2010,45.993801
2/2/2010,46.141241
2/1/2010,46.296732
1/31/2010,46.232839
1/30/2010,46.232839
1/29/2010,46.169295
1/28/2010,46.325527
1/27/2010,46.330094
1/26/2010,46.19764
1/25/2010,46.171669
1/24/2010,46.272129
1/23/2010,46.272129
1/22/2010,46.263999
1/21/2010,46.084124
1/20/2010,46.032689
1/19/2010,45.827345
1/18/2010,45.568785
1/17/2010,45.702323
1/16/2010,45.702323
1/15/2010,45.736617
1/14/2010,45.612378
1/13/2010,45.522372
1/12/2010,45.669577
1/11/2010,45.335213
1/10/2010,45.596327
1/9/2010,45.596327
1/8/2010,45.618017
1/7/2010,45.701498
1/6/2010,45.769046
1/5/2010,46.201215
1/4/2010,46.282717
1/3/2010,46.524322
1/2/2010,46.524322
1/1/2010,46.524322
12/31/2009,46.486829
12/30/2009,46.703317
12/29/2009,46.642226
12/28/2009,46.533261
12/27/2009,46.633139
12/26/2009,46.633139
12/25/2009,46.633139
12/24/2009,46.673114
12/23/2009,46.792499
12/22/2009,46.788873
12/21/2009,46.808496
12/20/2009,46.901145
12/19/2009,46.901145
12/18/2009,46.773761
12/17/2009,46.866132
12/16/2009,46.614188
12/15/2009,46.702307
12/14/2009,46.665645
12/13/2009,46.506941
12/12/2009,46.506941
12/11/2009,46.512632
12/10/2009,46.578854
12/9/2009,46.551131
12/8/2009,46.60795
12/7/2009,46.51188
12/6/2009,46.145659
12/5/2009,46.145659
12/4/2009,46.180218
12/3/2009,46.050634
12/2/2009,46.28877
12/1/2009,46.252962
11/30/2009,46.435371
11/29/2009,46.559802
11/28/2009,46.559802
11/27/2009,46.586607
11/26/2009,46.366787
11/25/2009,46.154804
11/24/2009,46.373743
11/23/2009,46.448574
11/22/2009,46.369413
11/21/2009,46.369413
11/20/2009,46.535185
11/19/2009,46.57941
11/18/2009,46.158911
11/17/2009,46.228876
11/16/2009,46.108072
11/15/2009,46.307044
11/14/2009,46.307044
11/13/2009,46.266914
11/12/2009,46.636581
11/11/2009,46.334253
11/10/2009,46.404889
11/9/2009,46.410079
11/8/2009,46.887159
11/7/2009,46.887159
11/6/2009,46.825784
11/5/2009,46.961599
11/4/2009,46.990008
11/3/2009,47.346312
11/2/2009,46.888098
11/1/2009,46.922277
10/31/2009,46.922277
10/30/2009,46.944137
10/29/2009,47.148672
10/28/2009,47.186542
10/27/2009,46.939093
10/26/2009,46.638519
10/25/2009,46.494311
10/24/2009,46.494311
10/23/2009,46.471433
10/22/2009,46.647337
10/21/2009,46.446466
10/20/2009,46.183837
10/19/2009,46.067909
10/18/2009,46.31395
10/17/2009,46.31395
10/16/2009,46.271211
10/15/2009,46.141562
10/14/2009,46.05702
10/13/2009,46.330637
10/12/2009,46.472007
10/11/2009,46.425677
10/10/2009,46.425677
10/9/2009,46.425282
10/8/2009,46.284311
10/7/2009,46.640711
10/6/2009,46.856734
10/5/2009,47.465345
10/4/2009,47.659247
10/3/2009,47.659247
10/2/2009,47.672125
10/1/2009,47.737246
9/30/2009,47.887451
9/29/2009,48.087034
9/28/2009,47.828313
9/27/2009,48.038264
9/26/2009,48.038264
9/25/2009,47.969426
9/24/2009,47.923927
9/23/2009,47.945269
9/22/2009,47.918877
9/21/2009,48.014071
9/20/2009,48.161111
9/19/2009,48.161111
9/18/2009,48.10548
9/17/2009,48.134965
9/16/2009,48.207081
9/15/2009,48.573592
9/14/2009,48.678923
9/13/2009,48.426957
9/12/2009,48.426957
9/11/2009,48.430558
9/10/2009,48.494091
9/9/2009,48.430794
9/8/2009,48.418192
9/7/2009,48.662058
9/6/2009,48.81704
9/5/2009,48.81704
9/4/2009,48.855699
9/3/2009,48.868822
9/2/2009,48.929329
9/1/2009,49.023558
8/31/2009,48.79375
8/30/2009,48.57032
8/29/2009,48.57032
8/28/2009,48.583388
8/27/2009,48.868953
8/26/2009,48.89619
8/25/2009,48.741084
8/24/2009,48.550964
8/23/2009,48.537979
8/22/2009,48.537979
8/21/2009,48.532709
8/20/2009,48.643753
8/19/2009,48.798869
8/18/2009,48.772381
8/17/2009,48.861944
8/16/2009,48.245597
8/15/2009,48.245597
8/14/2009,48.223438
8/13/2009,48.081115
8/12/2009,48.282313
8/11/2009,47.942365
8/10/2009,47.775884
8/9/2009,47.726445
8/8/2009,47.726445
8/7/2009,47.737099
8/6/2009,47.599907
8/5/2009,47.36335
8/4/2009,47.563957
8/3/2009,47.481864
8/2/2009,47.820302
8/1/2009,47.820302
7/31/2009,47.930754
7/30/2009,48.342563
7/29/2009,48.321792
7/28/2009,48.229537
7/27/2009,48.156366
7/26/2009,48.22489
7/25/2009,48.22489
7/24/2009,48.205005
7/23/2009,48.364396
7/22/2009,48.48277
7/21/2009,48.350318
7/20/2009,48.167951
7/19/2009,48.629702
7/18/2009,48.629702
7/17/2009,48.640002
7/16/2009,48.617001
7/15/2009,48.568025
7/14/2009,48.932992
7/13/2009,49.062569
7/12/2009,48.922439
7/11/2009,48.922439
7/10/2009,48.824151
7/9/2009,48.647704
7/8/2009,48.853043
7/7/2009,48.379437
7/6/2009,48.539725
7/5/2009,47.950813
7/4/2009,47.950813
7/3/2009,47.876916
7/2/2009,47.915125
7/1/2009,47.81494
6/30/2009,47.802206
6/29/2009,48.039198
6/28/2009,48.133104
6/27/2009,48.133104
6/26/2009,48.077758
6/25/2009,48.552669
6/24/2009,48.45393
6/23/2009,48.517825
6/22/2009,48.46782
6/21/2009,48.116325
6/20/2009,48.116325
6/19/2009,48.04222
6/18/2009,48.13408
6/17/2009,47.974064
6/16/2009,47.628572
6/15/2009,47.708689
6/14/2009,47.478267
6/13/2009,47.478267
6/12/2009,47.560603
6/11/2009,47.511854
6/10/2009,47.240424
6/9/2009,47.403032
6/8/2009,47.51868
6/7/2009,47.062133
6/6/2009,47.062133
6/5/2009,47.074786
6/4/2009,47.179657
6/3/2009,47.021399
6/2/2009,46.9215
6/1/2009,46.891283
5/31/2009,47.192653
5/30/2009,47.192653
5/29/2009,47.139992
5/28/2009,47.559974
5/27/2009,47.639805
5/26/2009,47.762858
5/25/2009,47.226221
5/24/2009,47.117582
5/23/2009,47.117582
5/22/2009,47.059172
5/21/2009,47.313183
5/20/2009,47.405947
5/19/2009,47.692599
5/18/2009,47.761805
5/17/2009,49.428526
5/16/2009,49.428526
5/15/2009,49.400396
5/14/2009,49.693606
5/13/2009,49.633319
5/12/2009,49.280639
5/11/2009,49.456482
5/10/2009,49.149869
5/9/2009,49.149869
5/8/2009,49.187517
5/7/2009,49.124288
5/6/2009,49.465606
5/5/2009,49.276091
5/4/2009,49.764074
5/3/2009,49.521983
5/2/2009,49.521983
5/1/2009,49.585992
4/30/2009,49.715582
4/29/2009,50.030729
4/28/2009,50.481161
4/27/2009,50.190449
4/26/2009,49.800531
4/25/2009,49.800531
4/24/2009,49.755106
4/23/2009,49.904857
4/22/2009,50.281604
4/21/2009,50.417352
4/20/2009,50.041126
4/19/2009,49.749811
4/18/2009,49.749811
4/17/2009,49.803222
4/16/2009,49.710664
4/15/2009,49.638027
4/14/2009,49.648419
4/13/2009,49.835545
4/12/2009,49.823164
4/11/2009,49.823164
4/10/2009,49.801582
4/9/2009,49.876032
4/8/2009,50.283341
4/7/2009,50.000827
4/6/2009,50.009179
4/5/2009,49.918195
4/4/2009,49.918195
4/3/2009,49.969299
4/2/2009,50.2016
4/1/2009,50.556022
3/31/2009,50.767667
3/30/2009,51.270831
3/29/2009,50.489452
3/28/2009,50.489452
3/27/2009,50.531602
3/26/2009,50.357414
3/25/2009,50.565248
3/24/2009,50.529889
3/23/2009,50.364818
3/22/2009,50.618619
3/21/2009,50.618619
3/20/2009,50.566134
3/19/2009,50.284366
3/18/2009,51.23058
3/17/2009,51.404763
3/16/2009,51.337542
3/15/2009,51.41116
3/14/2009,51.41116
3/13/2009,51.481976
3/12/2009,51.783825
3/11/2009,51.142092
3/10/2009,51.456286
3/9/2009,51.889092
3/8/2009,51.692524
3/7/2009,51.692524
3/6/2009,51.689298
3/5/2009,51.668103
3/4/2009,51.524605
3/3/2009,51.983543
3/2/2009,51.932284
3/1/2009,51.218123
2/28/2009,51.218123
2/27/2009,51.056065
2/26/2009,50.375128
2/25/2009,49.894582
2/24/2009,49.827108
2/23/2009,49.656897
2/22/2009,49.689783
2/21/2009,49.689783
2/20/2009,49.674971
2/19/2009,49.667358
2/18/2009,49.80065
2/17/2009,49.565227
2/16/2009,48.641291
2/15/2009,48.625225
2/14/2009,48.625225
2/13/2009,48.54331
2/12/2009,48.674994
2/11/2009,48.755736
2/10/2009,48.735639
2/9/2009,48.559105
2/8/2009,48.605874
2/7/2009,48.605874
2/6/2009,48.580398
2/5/2009,48.703945
2/4/2009,48.653707
2/3/2009,48.386736
2/2/2009,48.73613
2/1/2009,48.835158
1/31/2009,48.835158
1/30/2009,48.785026
1/29/2009,48.671993
1/28/2009,48.850647
1/27/2009,48.781291
1/26/2009,48.551642
1/25/2009,49.161997
1/24/2009,49.161997
1/23/2009,49.107275
1/22/2009,48.986757
1/21/2009,49.111258
1/20/2009,49.000864
1/19/2009,48.546554
1/18/2009,48.630245
1/17/2009,48.630245
1/16/2009,48.593337
1/15/2009,48.849201
1/14/2009,48.677987
1/13/2009,48.950276
1/12/2009,48.784206
1/11/2009,48.206054
1/10/2009,48.206054
1/9/2009,48.216932
1/8/2009,48.433723
1/7/2009,48.690604
1/6/2009,48.561746
1/5/2009,48.493468
1/4/2009,48.238415
1/3/2009,48.238415
1/2/2009,48.299398
1/1/2009,48.491945
12/31/2008,48.509503
12/30/2008,48.101852
12/29/2008,48.203758
12/28/2008,48.402104
12/27/2008,48.402104
12/26/2008,48.411052
12/25/2008,48.336619
12/24/2008,47.882073
12/23/2008,48.658804
12/22/2008,47.745905
12/21/2008,47.077212
12/20/2008,47.077212
12/19/2008,47.059142
12/18/2008,46.841971
12/17/2008,47.591117
12/16/2008,47.810941
12/15/2008,47.673401
12/14/2008,48.689826
12/13/2008,48.689826
12/12/2008,48.339837
12/11/2008,48.093133
12/10/2008,48.651344
12/9/2008,49.213716
12/8/2008,49.450352
12/7/2008,49.514238
12/6/2008,49.514238
12/5/2008,49.516827
12/4/2008,49.730074
12/3/2008,49.928695
12/2/2008,50.027538
12/1/2008,49.976675
11/30/2008,49.740238
11/29/2008,49.740238
11/28/2008,49.686411
11/27/2008,49.166641
11/26/2008,49.291851
11/25/2008,49.76841
11/24/2008,49.967668
11/23/2008,49.665485
11/22/2008,49.665485
11/21/2008,49.663321
11/20/2008,50.102723
11/19/2008,49.83113
11/18/2008,49.532143
11/17/2008,49.167342
11/16/2008,48.796003
11/15/2008,48.796003
11/14/2008,48.758602
11/13/2008,48.893583
11/12/2008,49.232085
11/11/2008,48.0561
11/10/2008,47.306459
11/9/2008,47.617044
11/8/2008,47.617044
11/7/2008,47.567504
11/6/2008,47.651775
11/5/2008,47.342307
11/4/2008,47.475505
11/3/2008,48.524666
11/2/2008,49.517095
11/1/2008,49.517095
10/31/2008,49.422419
10/30/2008,49.438645
10/29/2008,49.583644
10/28/2008,49.744137
10/27/2008,49.814628
10/26/2008,49.830395
10/25/2008,49.830395
10/24/2008,49.886202
10/23/2008,49.80872
10/22/2008,49.310283
10/21/2008,48.963933
10/20/2008,48.983557
10/19/2008,48.949471
10/18/2008,48.949471
10/17/2008,48.907695
10/16/2008,48.755827
10/15/2008,48.475921
10/14/2008,47.988493
10/13/2008,48.120196
10/12/2008,48.529091
10/11/2008,48.529091
10/10/2008,48.461986
10/9/2008,47.7983
10/8/2008,47.961563
10/7/2008,47.852938
10/6/2008,47.738182
10/5/2008,47.125779
10/4/2008,47.125779
10/3/2008,47.066271
10/2/2008,46.618928
10/1/2008,46.56969
9/30/2008,46.584746
9/29/2008,46.76736
9/28/2008,46.454479
9/27/2008,46.454479
9/26/2008,46.455163
9/25/2008,46.114416
9/24/2008,45.965861
9/23/2008,45.706528
9/22/2008,45.404596
9/21/2008,45.854792
9/20/2008,45.854792
9/19/2008,45.771433
9/18/2008,46.369639
9/17/2008,46.254743
9/16/2008,46.794648
9/15/2008,45.907382
9/14/2008,45.844605
9/13/2008,45.844605
9/12/2008,45.737029
9/11/2008,45.520528
9/10/2008,45.105256
9/9/2008,44.825194
9/8/2008,44.631264
9/7/2008,44.559389
9/6/2008,44.559389
9/5/2008,44.615971
9/4/2008,44.37823
9/3/2008,44.021381
9/2/2008,44.441582
9/1/2008,44.134425
8/31/2008,43.872802
8/30/2008,43.872802
8/29/2008,43.629555
8/28/2008,43.717336
8/27/2008,43.69744
8/26/2008,43.788063
8/25/2008,43.726817
8/24/2008,43.461542
8/23/2008,43.461542
8/22/2008,43.378603
8/21/2008,43.43804
8/20/2008,43.72001
8/19/2008,43.551981
8/18/2008,43.564836
8/17/2008,42.785833
8/16/2008,42.785833
8/15/2008,42.757004
8/14/2008,42.977185
8/13/2008,42.622023
8/12/2008,42.357081
8/11/2008,42.135097
8/10/2008,42.154685
8/9/2008,42.154685
8/8/2008,42.088396
8/7/2008,42.077385
8/6/2008,42.083341
8/5/2008,42.198305
8/4/2008,42.467497
8/3/2008,42.311246
8/2/2008,42.311246
8/1/2008,42.309674
7/31/2008,42.475655
7/30/2008,42.369075
7/29/2008,42.603462
7/28/2008,42.538186
7/27/2008,42.235004
7/26/2008,42.235004
7/25/2008,41.866297
7/24/2008,42.147762
7/23/2008,42.05094
7/22/2008,42.673694
7/21/2008,42.657107
7/20/2008,42.682866
7/19/2008,42.682866
7/18/2008,42.67035
7/17/2008,42.783351
7/16/2008,43.022034
7/15/2008,43.122769
7/14/2008,42.818628
7/13/2008,42.905137
7/12/2008,42.905137
7/11/2008,42.824563
7/10/2008,42.959737
7/9/2008,43.093134
7/8/2008,43.262575
7/7/2008,43.29223
7/6/2008,43.211451
7/5/2008,43.211451
7/4/2008,43.178057
7/3/2008,43.229753
7/2/2008,43.181334
7/1/2008,43.246733
6/30/2008,42.958745
6/29/2008,42.850145
6/28/2008,42.850145
6/27/2008,42.80678
6/26/2008,42.620026
6/25/2008,42.686316
6/24/2008,42.852549
6/23/2008,42.962338
6/22/2008,42.922848
6/21/2008,42.922848
6/20/2008,42.896226
6/19/2008,42.961419
6/18/2008,42.819485
6/17/2008,42.822933
6/16/2008,42.972561
6/15/2008,42.926504
6/14/2008,42.926504
6/13/2008,42.898231
6/12/2008,42.771103
6/11/2008,42.755229
6/10/2008,42.978542
6/9/2008,42.82523
6/8/2008,42.675583
6/7/2008,42.675583
6/6/2008,42.651817
6/5/2008,42.867825
6/4/2008,42.648589
6/3/2008,42.564331
6/2/2008,42.410037
6/1/2008,42.378213
5/31/2008,42.378213
5/30/2008,42.328981
5/29/2008,42.608051
5/28/2008,42.685301
5/27/2008,42.867126
5/26/2008,42.687364
5/25/2008,42.789232
5/24/2008,42.789232
5/23/2008,42.725335
5/22/2008,42.883458
5/21/2008,42.77274
5/20/2008,42.592799
5/19/2008,42.430584
5/18/2008,42.549167
5/17/2008,42.549167
5/16/2008,42.528756
5/15/2008,42.623801
5/14/2008,42.394699
5/13/2008,42.108993
5/12/2008,42.021406
5/11/2008,41.575891
5/10/2008,41.575891
5/9/2008,41.536422
5/8/2008,41.693471
5/7/2008,41.291895
5/6/2008,40.975403
5/5/2008,40.690745
5/4/2008,40.682239
5/3/2008,40.682239
5/2/2008,40.642126
5/1/2008,40.525901
4/30/2008,40.471145
4/29/2008,40.40776
4/28/2008,40.14433
4/27/2008,40.170187
4/26/2008,40.170187
4/25/2008,40.131694
4/24/2008,40.194413
4/23/2008,39.941155
4/22/2008,39.930343
4/21/2008,39.917478
4/20/2008,39.819865
4/19/2008,39.819865
4/18/2008,39.770952
4/17/2008,39.848535
4/16/2008,39.886095
4/15/2008,39.954051
4/14/2008,39.899978
4/13/2008,39.984901
4/12/2008,39.984901
4/11/2008,39.892159
4/10/2008,39.924946
4/9/2008,39.932959
4/8/2008,39.959253
4/7/2008,39.969386
4/6/2008,40.008012
4/5/2008,40.008012
4/4/2008,39.947323
4/3/2008,39.971191
4/2/2008,39.915617
4/1/2008,39.948818
3/31/2008,40.016241
3/30/2008,39.76325
3/29/2008,39.76325
3/28/2008,39.790227
3/27/2008,39.990487
3/26/2008,40.003697
3/25/2008,40.013973
3/24/2008,40.140784
3/23/2008,40.340598
3/22/2008,40.340598
3/21/2008,40.100299
3/20/2008,40.347282
3/19/2008,40.173924
3/18/2008,40.297084
3/17/2008,40.530611
3/16/2008,40.304189
3/15/2008,40.304189
3/14/2008,40.297493
3/13/2008,40.266302
3/12/2008,40.132629
3/11/2008,40.271717
3/10/2008,40.414376
3/9/2008,40.487501
3/8/2008,40.487501
3/7/2008,40.438065
3/6/2008,40.168353
3/5/2008,40.239397
3/4/2008,40.254499
3/3/2008,40.317115
3/2/2008,39.959883
3/1/2008,39.959883
2/29/2008,39.952416
2/28/2008,39.826719
2/27/2008,39.703709
2/26/2008,39.866815
2/25/2008,39.90116
2/24/2008,40.005348
2/23/2008,40.005348
2/22/2008,40.004116
2/21/2008,39.854925
2/20/2008,40.137274
2/19/2008,39.866618
2/18/2008,39.699458
2/17/2008,39.657994
2/16/2008,39.657994
2/15/2008,39.625312
2/14/2008,39.564748
2/13/2008,39.712633
2/12/2008,39.616379
2/11/2008,39.642121
2/10/2008,39.566256
2/9/2008,39.566256
2/8/2008,39.577276
2/7/2008,39.450909
2/6/2008,39.460891
2/5/2008,39.432122
2/4/2008,39.228175
2/3/2008,39.122108
2/2/2008,39.122108
2/1/2008,39.126575
1/31/2008,39.320335
1/30/2008,39.318919
1/29/2008,39.312251
1/28/2008,39.317635
1/27/2008,39.300757
1/26/2008,39.300757
1/25/2008,39.317585
1/24/2008,39.39768
1/23/2008,39.54062
1/22/2008,39.370001
1/21/2008,39.414105
1/20/2008,39.21531
1/19/2008,39.21531
1/18/2008,39.21031
1/17/2008,39.175435
1/16/2008,39.223665
1/15/2008,39.213139
1/14/2008,39.155125
1/13/2008,39.217782
1/12/2008,39.217782
1/11/2008,39.182131
1/10/2008,39.20695
1/9/2008,39.151282
1/8/2008,39.146716
1/7/2008,39.181921
1/6/2008,39.210679
1/5/2008,39.210679
1/4/2008,39.200962
1/3/2008,39.288483
1/2/2008,39.345911
1/1/2008,39.346065
12/31/2007,39.35394
12/30/2007,39.356331
12/29/2007,39.356331
12/28/2007,39.370151
12/27/2007,39.331793
12/26/2007,39.357779
12/25/2007,39.330123
12/24/2007,39.35265
12/23/2007,39.41089
12/22/2007,39.41089
12/21/2007,39.342666
12/20/2007,39.431781
12/19/2007,39.537251
12/18/2007,39.48427
12/17/2007,39.486715
12/16/2007,39.30983
12/15/2007,39.30983
12/14/2007,39.302962
12/13/2007,39.320361
12/12/2007,39.301323
12/11/2007,39.285162
12/10/2007,39.311256
12/9/2007,39.303066
12/8/2007,39.303066
12/7/2007,39.356845
12/6/2007,39.389128
12/5/2007,39.351781
12/4/2007,39.345912
12/3/2007,39.449696
12/2/2007,39.575234
12/1/2007,39.575234
11/30/2007,39.544402
11/29/2007,39.674208
11/28/2007,39.652162
11/27/2007,39.681112
11/26/2007,39.620706
11/25/2007,39.690755
11/24/2007,39.690755
11/23/2007,39.656453
11/22/2007,39.385291
11/21/2007,39.30608
11/20/2007,39.296428
11/19/2007,39.259872
11/18/2007,39.212245
11/17/2007,39.212245
11/16/2007,39.233587
11/15/2007,39.217154
11/14/2007,39.21661
11/13/2007,39.296975
11/12/2007,39.283778
11/11/2007,39.137643
11/10/2007,39.137643
11/9/2007,39.105545
11/8/2007,39.21764
11/7/2007,39.190865
11/6/2007,39.237593
11/5/2007,39.235853
11/4/2007,39.293355
11/3/2007,39.293355
11/2/2007,39.277787
11/1/2007,39.241857
10/31/2007,39.249712
10/30/2007,39.286141
10/29/2007,39.336275
10/28/2007,39.304874
10/27/2007,39.392749
10/26/2007,39.285375
10/25/2007,39.376269
10/24/2007,39.482078
10/23/2007,39.532277
10/22/2007,39.794105
10/21/2007,39.64838
10/20/2007,39.64838
10/19/2007,39.598751
10/18/2007,39.618173
10/17/2007,39.459162
10/16/2007,39.294081
10/15/2007,39.186623
10/14/2007,39.157675
10/13/2007,39.157675
10/12/2007,39.162172
10/11/2007,39.201407
10/10/2007,39.128637
10/9/2007,39.069264
10/8/2007,39.465543
10/7/2007,39.328767
10/6/2007,39.328767
10/5/2007,39.425329
10/4/2007,39.335209
10/3/2007,39.385712
10/2/2007,39.658182
10/1/2007,39.730762
9/30/2007,39.658627
9/29/2007,39.658627
9/28/2007,39.720124
9/27/2007,39.631458
9/26/2007,39.596857
9/25/2007,39.551139
9/24/2007,39.591684
9/23/2007,39.714416
9/22/2007,39.714416
9/21/2007,39.760125
9/20/2007,39.748086
9/19/2007,39.969931
9/18/2007,40.367416
9/17/2007,40.515604
9/16/2007,40.360101
9/15/2007,40.360101
9/14/2007,40.391414
9/13/2007,40.315768
9/12/2007,40.356589
9/11/2007,40.402896
9/10/2007,40.436511
9/9/2007,40.524632
9/8/2007,40.524632
9/7/2007,40.51265
9/6/2007,40.663445
9/5/2007,40.854986
9/4/2007,40.776963
9/3/2007,40.662638
9/2/2007,40.656475
9/1/2007,40.656475
8/31/2007,40.660371
8/30/2007,41.061114
8/29/2007,40.997519
8/28/2007,41.021234
8/27/2007,40.954144
8/26/2007,41.059067
8/25/2007,41.059067
8/24/2007,41.006309
8/23/2007,40.955641
8/22/2007,40.773678
8/21/2007,41.027206
8/20/2007,40.998019
8/19/2007,41.09076
8/18/2007,41.09076
8/17/2007,41.08635
8/16/2007,41.158586
8/15/2007,40.563171
8/14/2007,40.643727
8/13/2007,40.495237
8/12/2007,40.517641
8/11/2007,40.517641
8/10/2007,40.482987
8/9/2007,40.434682
8/8/2007,40.375049
8/7/2007,40.294026
8/6/2007,40.246914
8/5/2007,40.243302
8/4/2007,40.243302
8/3/2007,40.264478
8/2/2007,40.285615
8/1/2007,40.315975
7/31/2007,40.208172
7/30/2007,40.337978
7/29/2007,40.364614
7/28/2007,40.364614
7/27/2007,40.383238
7/26/2007,40.237581
7/25/2007,40.245941
7/24/2007,40.165301
7/23/2007,40.163627
7/22/2007,40.214265
7/21/2007,40.214265
7/20/2007,40.224638
7/19/2007,40.279574
7/18/2007,40.282456
7/17/2007,40.262058
7/16/2007,40.2727
7/15/2007,40.278304
7/14/2007,40.278304
7/13/2007,40.273035
7/12/2007,40.403511
7/11/2007,40.319459
7/10/2007,40.316946
7/9/2007,40.322491
7/8/2007,40.244853
7/7/2007,40.244853
7/6/2007,40.316357
7/5/2007,40.375347
7/4/2007,40.419562
7/3/2007,40.440765
7/2/2007,40.530497
7/1/2007,40.558286
6/30/2007,40.558286
6/29/2007,40.608726
6/28/2007,40.76661
6/27/2007,40.89877
6/26/2007,40.866534
6/25/2007,40.755106
6/24/2007,40.576811
6/23/2007,40.576811
6/22/2007,40.614177
6/21/2007,40.566602
6/20/2007,40.603159
6/19/2007,40.629562
6/18/2007,40.598303
6/17/2007,40.651322
6/16/2007,40.651322
6/15/2007,40.644309
6/14/2007,40.6877
6/13/2007,40.735035
6/12/2007,40.539481
6/11/2007,40.624373
6/10/2007,40.724226
6/9/2007,40.724226
6/8/2007,40.846852
6/7/2007,40.514484
6/6/2007,40.500821
6/5/2007,40.305053
6/4/2007,40.373244
6/3/2007,40.417066
